buildings,production_method_groups,production_methods,type,required_construction,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art,air_travel,good_uranium,elgar_instruments,elgar_music,manzoni_prints
building_gaudi_parade,pmg_gaudi_parade,pm_gaudi_parade,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_almshouse,pmg_gaudi_almshouse,pm_gaudi_almshouse,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_school,pmg_gaudi_school,pm_gaudi_school,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_prison,pmg_gaudi_prison,pm_gaudi_prison,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_canalization,pmg_gaudi_canalization,pm_gaudi_canalization,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_hospital,pmg_gaudi_hospital,pm_gaudi_hospital,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_health,pmg_gaudi_health,pm_gaudi_health,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_science,pmg_gaudi_science,pm_gaudi_science,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_arts,pmg_gaudi_arts,pm_gaudi_arts,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_sports,pmg_gaudi_sports,pm_gaudi_sports,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_monument,pmg_gaudi_people_monument,pm_default_building_people_monument,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_monument,pmg_gaudi_people_monument,pm_monument_prestige_only,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_monument,pmg_gaudi_people_monument,pm_monument_no_effects,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_forum,pmg_gaudi_people_forum,pm_default_building_people_forum,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_forum,pmg_gaudi_people_forum,pm_monument_prestige_only,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_forum,pmg_gaudi_people_forum,pm_monument_no_effects,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_palace,pmg_gaudi_people_palace,pm_default_building_people_palace,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_palace,pmg_gaudi_people_palace,pm_monument_prestige_only,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_people_palace,pmg_gaudi_people_palace,pm_monument_no_effects,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_dom,pmg_base_building_dom,pm_default_building_dom,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_dom,pmg_base_building_dom,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_dom,pmg_base_building_dom,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_gotthard,pmg_base_building_gotthard,pm_default_building_gotthard,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_gotthard,pmg_base_building_gotthard,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_gotthard,pmg_base_building_gotthard,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_mole,pmg_base_building_mole,pm_default_building_mole,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_mole,pmg_base_building_mole,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_mole,pmg_base_building_mole,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_sagrada,pmg_base_building_sagrada,pm_default_building_sagrada,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_sagrada,pmg_base_building_sagrada,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_sagrada,pmg_base_building_sagrada,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_neuschwanstein,pmg_base_building_neuschwanstein,pm_default_building_neuschwanstein,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_neuschwanstein,pmg_base_building_neuschwanstein,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_neuschwanstein,pmg_base_building_neuschwanstein,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_palacio,pmg_base_building_palacio,pm_default_building_palacio,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_palacio,pmg_base_building_palacio,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_palacio,pmg_base_building_palacio,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_gyeong,pmg_base_building_gyeong,pm_default_building_gyeong,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_gyeong,pmg_base_building_gyeong,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_gyeong,pmg_base_building_gyeong,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_saxon,pmg_base_building_saxon,pm_default_building_saxon,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_saxon,pmg_base_building_saxon,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_saxon,pmg_base_building_saxon,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_summer,pmg_base_building_summer,pm_default_building_summer,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_summer,pmg_base_building_summer,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_summer,pmg_base_building_summer,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_campanile,pmg_base_building_campanile,pm_default_building_campanile,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_campanile,pmg_base_building_campanile,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_campanile,pmg_base_building_campanile,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_potala,pmg_base_building_potala,pm_default_building_potala,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_potala,pmg_base_building_potala,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_potala,pmg_base_building_potala,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_bamiyan,pmg_base_building_bamiyan,pm_default_building_bamiyan,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_bamiyan,pmg_base_building_bamiyan,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_bamiyan,pmg_base_building_bamiyan,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_petra,pmg_base_building_petra,pm_no_effects_petra,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_petra,pmg_base_building_petra,pm_default_building_petra,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_moistero,pmg_base_building_moistero,pm_default_building_moistero,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_moistero,pmg_base_building_moistero,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_moistero,pmg_base_building_moistero,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_classic_collection,pm_klimt_no_classic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_classic_collection,pm_klimt_classic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_classic_collection,pm_klimt_excellent_classic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_romantic_collection,pm_klimt_no_romantic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_romantic_collection,pm_klimt_romantic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_romantic_collection,pm_klimt_excellent_romantic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_realistic_collection,pm_klimt_no_realistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_realistic_collection,pm_klimt_realistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_realistic_collection,pm_klimt_excellent_realistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_impressionistic_collection,pm_klimt_no_impressionistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_impressionistic_collection,pm_klimt_impressionistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_impressionistic_collection,pm_klimt_excellent_impressionistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_expressionistic_collection,pm_klimt_no_expressionistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_expressionistic_collection,pm_klimt_expressionistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_expressionistic_collection,pm_klimt_excellent_expressionistic_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_art_nouveau_collection,pm_klimt_no_art_nouveau_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_art_nouveau_collection,pm_klimt_art_nouveau_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_klimt_gallery,pmg_klimt_art_nouveau_collection,pm_klimt_excellent_art_nouveau_collection,base,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,manzoni_pm_printing_presses,refining,construction_cost_medium,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,25
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Printing,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Press,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,manzoni_pm_cylinder_presses,refining,construction_cost_medium,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,40
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Circular,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Pressure,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Printing,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Machine,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,manzoni_pm_rotary_presses,refining,construction_cost_medium,,,,,,,,,,,,,,,-20,,,,,,,,,,-10,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,65
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Rotary,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Press,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,manzoni_pm_linotype,refining,construction_cost_medium,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,-5,,,,-10,,,,,,,,,,,,,,,,,,,,,,,100
building_manzoni_publishing_industry,manzoni_pmg_building_publishing_industry_automation,Linotype,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,manzoni_pm_physical,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,Physical,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,Transport,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,manzoni_pm_electric_telegraph,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,Electric,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,Telegraph,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,manzoni_pm_telephone,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,Telephone,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,manzoni_pm_radio,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_communication,Radio,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,manzoni_pm_publisher_general,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,General,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Publisher,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,manzoni_pm_publisher_public,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
building_manzoni_publishing_industry,manzoni_pmg_publisher,Public,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Publisher,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,manzoni_pm_publisher_literary,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Literary,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Publisher,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,manzoni_pm_publisher_scientific,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Scientific,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Publisher,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,manzoni_pm_publisher_art,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Art,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_publisher,Publisher,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_newspaper_daily,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Daily,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Newspaper,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_penny_press,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Penny,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Press,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_newspaper_government,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Government,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Newspaper,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_newspaper_business,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Business,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Newspaper,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_newspaper_worker,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
